protoudp,dportWell-known,dportUnspecified,dportRegistered,dportDynamic/Private,sportWell-known,sportUnspecified,sportRegistered,sportDynamic/Private,prototcp,protorarp,protoigmp,protoicmp,protoarp,dur,pkts,bytes,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category
0,1,0,0,0,1,0,0,0,1,0,0,0,0,41.184155,1840,1310550,1840,0,1310550,0,44.67737652988146,44.67737652988146,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.041633,2,176,2,0,176,0,0.3966968638931076,0.3966968638931076,0.0,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,9.8e-05,2,120,1,1,60,60,20408.163265306124,10204.081632653062,10204.081632653062,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.04743,2,176,2,0,176,0,0.3962412554507937,0.3962412554507937,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.007739,2,203,1,1,64,139,258.43132187621137,129.21566093810569,129.21566093810569,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,21.000568,10,1589,6,4,823,766,0.476177596720241,0.2857065580321446,0.1904710386880964,1,1
1,0,0,0,1,0,0,1,0,0,0,0,0,0,8.3e-05,1,60,1,0,60,0,12048.192771084336,12048.192771084336,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000179,2,120,1,1,60,60,11173.1843575419,5586.59217877095,5586.59217877095,1,4
1,1,0,0,0,1,0,0,0,0,0,0,0,0,22.393999,961,57660,961,0,57660,0,42.913282259233824,42.913282259233824,0.0,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.003157,2,120,1,1,60,60,633.5128286347798,316.7564143173899,316.7564143173899,1,4
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.000131,2,120,1,1,60,60,15267.175572519083,7633.587786259542,7633.587786259542,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.854865,2,120,2,0,120,0,0.4119579020219923,0.4119579020219923,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000176,2,120,1,1,60,60,11363.636363636364,5681.818181818182,5681.818181818182,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,5.4e-05,2,120,1,1,60,60,37037.03703703704,18518.51851851852,18518.51851851852,1,4
0,1,0,0,0,1,0,0,0,1,0,0,0,0,26.848124,725,214600,725,0,214600,0,27.003748939776948,27.003748939776948,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,12.50378,10,1492,6,4,726,766,0.7997581531344921,0.4798548918806952,0.3199032612537968,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,9.1e-05,2,120,1,1,60,60,21978.021978021978,10989.010989010989,10989.010989010989,1,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.200271,2,120,2,0,120,0,0.3845953412812524,0.3845953412812524,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000813,10,1294,5,5,494,800,12300.123001230011,6150.061500615006,6150.061500615006,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.846656,2,120,2,0,120,0,0.4126556537125803,0.4126556537125803,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.048054,2,176,2,0,176,0,0.396192275280732,0.396192275280732,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,92.140625,10,1600,6,4,834,766,0.1085297608953705,0.0651178565372223,0.0434119043581482,1,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.001527,2,120,1,1,60,60,1309.757694826457,654.8788474132285,654.8788474132285,1,4
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.001265,1,60,1,0,60,0,790.5138339920949,790.5138339920949,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,5e-06,2,120,1,1,60,60,400000.0,200000.0,200000.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,12.508299,10,1506,6,4,740,766,0.7994692163978492,0.4796815298387095,0.3197876865591397,1,1
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.042267,2,176,2,0,176,0,0.3966469843822233,0.3966469843822233,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,42.095737,10,2251,6,4,855,1396,0.2375537456441254,0.1425322473864752,0.0950214982576501,1,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000132,2,120,1,1,60,60,15151.51515151515,7575.757575757575,7575.757575757575,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,9.7e-05,2,120,1,1,60,60,20618.556701030928,10309.278350515464,10309.278350515464,1,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.177697,2,120,2,0,120,0,0.3862721205972462,0.3862721205972462,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.344425,2,120,2,0,120,0,0.8530876440918348,0.8530876440918348,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,9.1e-05,2,120,1,1,60,60,21978.021978021978,10989.010989010989,10989.010989010989,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.243061,4,240,4,0,240,0,0.4852566297883759,0.4852566297883759,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.004052,2,120,1,1,60,60,493.583415597236,246.791707798618,246.791707798618,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.3e-05,2,120,1,1,60,60,46511.62790697674,23255.81395348837,23255.81395348837,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.249354,4,240,4,0,240,0,0.4848864529271019,0.4848864529271019,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000673,2,120,1,1,60,60,2971.7682020802376,1485.8841010401188,1485.8841010401188,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.044621,2,176,2,0,176,0,0.3964618947587935,0.3964618947587935,0.0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,53.24939,10,1650,6,4,884,766,0.1877955785033406,0.1126773471020043,0.0751182314013362,1,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000254,2,120,1,1,60,60,7874.015748031496,3937.007874015748,3937.007874015748,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000383,2,120,1,1,60,60,5221.9321148825065,2610.9660574412533,2610.9660574412533,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,8e-05,2,120,1,1,60,60,25000.0,12499.999999999998,12499.999999999998,1,4
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.190256,2,120,2,0,120,0,0.3853374477097083,0.3853374477097083,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.243059,4,240,4,0,240,0,0.4852567475254029,0.4852567475254029,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,33.985615,10,1605,6,4,839,766,0.2942421374455045,0.1765452824673027,0.1176968549782018,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,7.056715,10,1534,6,4,768,766,1.4170899632477718,0.8502539779486631,0.5668359852991087,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.832428,2,120,2,0,120,0,0.4138706256978893,0.4138706256978893,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,3.7e-05,2,120,1,1,60,60,54054.05405405405,27027.027027027027,27027.027027027027,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.144997,2,340,1,1,81,259,13.793388828734388,6.896694414367194,6.896694414367194,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.849822,2,120,2,0,120,0,0.4123862690218322,0.4123862690218322,0.0,1,2
1,0,0,1,0,0,0,1,0,0,0,0,0,0,8.5e-05,1,60,1,0,60,0,11764.70588235294,11764.70588235294,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,54.817783,10,2198,6,4,802,1396,0.1824225543743715,0.1094535326246229,0.0729690217497486,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.144009,2,227,1,1,76,151,13.888020887583416,6.944010443791708,6.944010443791708,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.679946,4,240,4,0,240,0,0.5208369954684577,0.5208369954684577,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,15.540121,10,1624,6,4,858,766,0.643495633013411,0.3860973798080465,0.2573982532053643,1,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,24.522619,10,1437,6,4,671,766,0.4077867865581568,0.244672071934894,0.1631147146232627,1,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000546,2,120,1,1,60,60,3663.003663003664,1831.5018315018312,1831.5018315018312,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000183,2,120,1,1,60,60,10928.96174863388,5464.48087431694,5464.48087431694,1,4
1,0,0,1,0,0,0,1,0,0,0,0,0,0,7.1e-05,1,60,1,0,60,0,14084.50704225352,14084.50704225352,0.0,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000131,2,120,1,1,60,60,15267.175572519083,7633.587786259542,7633.587786259542,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.041472,2,176,2,0,176,0,0.3967095324540134,0.3967095324540134,0.0,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000247,2,120,1,1,60,60,8097.165991902834,4048.582995951417,4048.582995951417,1,3
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.000856,2,120,1,1,60,60,2336.448598130841,1168.2242990654206,1168.2242990654206,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,15.514833,10,1590,6,4,824,766,0.644544482045021,0.3867266892270126,0.2578177928180084,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,26.743973,10,1871,6,4,1105,766,0.3739160221258075,0.2243496132754845,0.149566408850323,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,6.773086,8,1530,5,3,830,700,1.1811454926159213,0.7382159328849508,0.4429295597309705,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,19.973938,10,1636,6,4,870,766,0.5006524001426258,0.3003914400855755,0.2002609600570503,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.831662,2,120,2,0,120,0,0.4139362397452471,0.4139362397452471,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.187118,2,120,2,0,120,0,0.3855705615333987,0.3855705615333987,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.683368,4,240,4,0,240,0,0.5206050263374083,0.5206050263374083,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4e-05,1,60,1,0,60,0,25000.0,25000.0,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.2e-05,1,60,1,0,60,0,19230.76923076923,19230.76923076923,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,5.3e-05,2,120,1,1,60,60,37735.84905660377,18867.924528301886,18867.924528301886,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000119,2,120,1,1,60,60,16806.72268907563,8403.361344537814,8403.361344537814,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.832427,2,120,2,0,120,0,0.4138707113423545,0.4138707113423545,0.0,1,2
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.001183,2,120,1,1,60,60,1690.61707523246,845.30853761623,845.30853761623,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.5e-05,1,60,1,0,60,0,28571.42857142857,28571.42857142857,0.0,1,3
0,1,0,0,0,0,0,1,0,1,0,0,0,0,31.728235,10,1422,6,4,656,766,0.3151766872629378,0.1891060123577627,0.1260706749051751,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.048052,2,176,2,0,176,0,0.3961924322491131,0.3961924322491131,0.0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.000125,2,120,1,1,60,60,16000.0,8000.0,8000.0,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.683367,4,240,4,0,240,0,0.5206050940948155,0.5206050940948155,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.685558,4,240,4,0,240,0,0.5204566799183612,0.5204566799183612,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.678673,4,240,4,0,240,0,0.5209233418326318,0.5209233418326318,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.197901,2,120,2,0,120,0,0.3847706987878376,0.3847706987878376,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.241167,4,240,4,0,240,0,0.4853681523502678,0.4853681523502678,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,5.482745,10,3664,5,5,3334,330,1.823903902151204,0.9119519510756016,0.9119519510756016,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.688452,4,240,4,0,240,0,0.5202607755111172,0.5202607755111172,0.0,1,2
0,1,0,0,0,0,0,1,0,1,0,0,0,0,5.6e-05,2,120,1,1,60,60,35714.28571428572,17857.14285714286,17857.14285714286,1,4
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.000512,2,120,1,1,60,60,3906.25,1953.125,1953.125,1,4
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.001338,2,684,1,1,342,342,1494.7683109118086,747.3841554559043,747.3841554559043,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.246729,4,240,4,0,240,0,0.4850407961750653,0.4850407961750653,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,5e-06,2,120,1,1,60,60,400000.0,200000.0,200000.0,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000125,2,120,1,1,60,60,16000.0,8000.0,8000.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,22.541496,8,2230,5,3,900,1330,0.3549010234280813,0.2218131396425508,0.1330878837855305,1,1
0,1,0,0,0,0,0,1,0,1,0,0,0,0,53.228664,10,1552,6,4,786,766,0.1878687017205617,0.112721221032337,0.0751474806882246,1,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000112,2,120,1,1,60,60,17857.14285714286,8928.57142857143,8928.57142857143,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.853733,2,120,2,0,120,0,0.4120539798954742,0.4120539798954742,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.176653,2,180,1,1,90,90,11.321630541230547,5.660815270615274,5.660815270615274,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,7.8e-05,1,60,1,0,60,0,12820.51282051282,12820.51282051282,0.0,1,3
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.000108,2,120,1,1,60,60,18518.51851851852,9259.25925925926,9259.25925925926,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000304,2,120,1,1,60,60,6578.9473684210525,3289.4736842105262,3289.4736842105262,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,7.1e-05,2,120,1,1,60,60,28169.01408450704,14084.50704225352,14084.50704225352,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.030817,2,482,1,1,92,390,64.89924392380829,32.44962196190414,32.44962196190414,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,2.5e-05,1,60,1,0,60,0,40000.0,40000.0,0.0,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,8.6e-05,2,120,1,1,60,60,23255.81395348837,11627.906976744183,11627.906976744183,1,3
1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.8e-05,1,60,1,0,60,0,17241.379310344826,17241.379310344826,0.0,1,3
0,1,0,0,0,1,0,0,0,1,0,0,0,0,58.751083,4697,4396886,4697,0,4396886,0,79.94746241528858,79.94746241528858,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,33.994339,10,1499,6,4,733,766,0.2941666258020196,0.1764999754812117,0.1176666503208078,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000145,3,204,2,1,130,74,20689.6551724138,13793.103448275862,6896.551724137931,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.003758,2,120,1,1,60,60,532.197977647685,266.0989888238425,266.0989888238425,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,37.749657,10,2192,6,4,796,1396,0.2649030691855028,0.1589418415113017,0.1059612276742011,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.352733,2,120,2,0,120,0,0.8500752104042405,0.8500752104042405,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.011049,2,947,1,1,92,855,181.0118562765861,90.50592813829306,90.50592813829306,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000136,2,120,1,1,60,60,14705.882352941177,7352.941176470588,7352.941176470588,1,3
0,0,0,1,0,0,0,0,1,1,0,0,0,0,4.4e-05,2,120,1,1,60,60,45454.545454545456,22727.272727272728,22727.272727272728,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,55.954891,10,2239,6,4,843,1396,0.1787153870070089,0.1072292322042053,0.0714861548028035,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,89.584267,10,2137,6,4,741,1396,0.1116267435664791,0.0669760461398874,0.0446506974265916,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.242036,4,240,4,0,240,0,0.4853169775041021,0.4853169775041021,0.0,1,2
0,1,0,0,0,0,0,1,0,1,0,0,0,0,38.922142,10,1445,6,4,679,766,0.2569231672809785,0.1541539003685871,0.1027692669123914,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.690628,4,240,4,0,240,0,0.5201135719995819,0.5201135719995819,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.171444,2,120,2,0,120,0,0.3867391776842213,0.3867391776842213,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,6e-05,2,120,1,1,60,60,33333.333333333336,16666.666666666668,16666.666666666668,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.280203,2,936,1,1,91,845,7.137682323172843,3.568841161586421,3.568841161586421,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,7.6e-05,1,60,1,0,60,0,13157.894736842103,13157.894736842103,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.678672,4,240,4,0,240,0,0.5209234096729226,0.5209234096729226,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.4e-05,1,60,1,0,60,0,29411.76470588236,29411.76470588236,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,113.660805,10,1637,6,4,871,766,0.0879810766781037,0.0527886460068622,0.0351924306712415,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,26.832001,10,1444,6,4,678,766,0.3726893122879653,0.2236135873727792,0.1490757249151861,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.832434,2,120,2,0,120,0,0.4138701118318429,0.4138701118318429,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000111,2,120,1,1,60,60,18018.018018018018,9009.009009009009,9009.009009009009,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.832427,2,120,2,0,120,0,0.4138707113423545,0.4138707113423545,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,7.678677,4,240,4,0,240,0,0.520923070471645,0.520923070471645,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,36.59869,10,2260,6,4,864,1396,0.2732338233964112,0.1639402940378467,0.1092935293585644,1,1
1,1,0,0,0,1,0,0,0,0,0,0,0,0,1685.973267,16326,979560,16326,0,979560,0,9.683427560539132,9.683427560539132,0.0,0,0
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.000565,2,120,1,1,60,60,3539.823008849558,1769.911504424779,1769.911504424779,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.247692,4,240,4,0,240,0,0.4849841628421623,0.4849841628421623,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.172363,2,120,2,0,120,0,0.3866704637706209,0.3866704637706209,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,21.039499,10,1741,6,4,975,766,0.4752964887614482,0.2851778932568689,0.1901185955045792,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,6.8e-05,1,60,1,0,60,0,14705.882352941177,14705.882352941177,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.250093,4,240,4,0,240,0,0.4848430193453577,0.4848430193453577,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.144995,2,340,1,1,81,259,13.7935790889341,6.89678954446705,6.89678954446705,0,0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.5e-05,1,60,1,0,60,0,18181.81818181818,18181.81818181818,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,37.057636,10,1422,6,4,656,766,0.2698499170319445,0.1619099502191667,0.1079399668127778,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.040103,2,176,2,0,176,0,0.3968172872657562,0.3968172872657562,0.0,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.000139,2,120,1,1,60,60,14388.489208633096,7194.244604316547,7194.244604316547,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,29.837376,10,1637,6,4,871,766,0.3351501150771435,0.2010900690462861,0.1340600460308574,1,1
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.048294,2,176,2,0,176,0,0.396173439977941,0.396173439977941,0.0,0,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,60.70142,29,6523,15,14,2195,4328,0.4777482964978414,0.247111187843711,0.2306371086541303,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,12.443952,10,1550,6,4,784,766,0.803603228299177,0.4821619369795062,0.3214412913196708,1,1
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.033634,8,676,5,3,338,338,237.8545519414878,148.65909496342988,89.19545697805792,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,8.6e-05,2,120,1,1,60,60,23255.81395348837,11627.906976744183,11627.906976744183,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.3e-05,1,60,1,0,60,0,30303.0303030303,30303.0303030303,0.0,1,3
0,1,0,0,0,0,0,0,1,1,0,0,0,0,14.017447,10,1714,6,4,948,766,0.7133966691652196,0.4280380014991317,0.2853586676660878,1,1
1,0,0,1,0,0,0,1,0,0,0,0,0,0,8.4e-05,1,60,1,0,60,0,11904.761904761905,11904.761904761905,0.0,1,3
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.047966,2,176,2,0,176,0,0.3961991820071688,0.3961991820071688,0.0,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.001469,2,120,1,1,60,60,1361.4703880190605,680.7351940095302,680.7351940095302,1,4
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.000466,2,120,1,1,60,60,4291.845493562232,2145.922746781116,2145.922746781116,1,4
0,1,0,0,0,1,0,0,0,1,0,0,0,0,19.566128,938,667514,938,0,667514,0,47.93999098850831,47.93999098850831,0.0,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,8.8e-05,2,120,1,1,60,60,22727.272727272728,11363.636363636364,11363.636363636364,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,8e-05,2,120,1,1,60,60,25000.0,12499.999999999998,12499.999999999998,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,5.041611,2,176,2,0,176,0,0.3966985949530815,0.3966985949530815,0.0,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.055702,2,947,1,1,92,855,35.90535348820509,17.952676744102543,17.952676744102543,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.248391,4,240,4,0,240,0,0.4849430634411002,0.4849430634411002,0.0,1,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.186008,2,120,2,0,120,0,0.3856530880785375,0.3856530880785375,0.0,1,2
0,1,0,0,0,0,0,0,1,1,0,0,0,0,171.085968,39,6855,23,16,3130,3725,0.2279555737732974,0.1344353383791241,0.0935202353941733,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.241173,4,240,4,0,240,0,0.4853677989771602,0.4853677989771602,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.004215,2,120,1,1,60,60,474.4958481613286,237.2479240806643,237.2479240806643,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.007379,2,172,1,1,86,86,271.0394362379726,135.5197181189863,135.5197181189863,0,0
0,1,0,0,0,0,0,0,1,1,0,0,0,0,2.5e-05,2,120,1,1,60,60,80000.0,40000.0,40000.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.1e-05,1,60,1,0,60,0,24390.243902439022,24390.243902439022,0.0,1,3
0,0,0,1,0,0,0,1,0,1,0,0,0,0,5.9e-05,2,120,1,1,60,60,33898.30508474576,16949.15254237288,16949.15254237288,1,4
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.000165,2,120,1,1,60,60,12121.212121212122,6060.606060606061,6060.606060606061,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.245272,4,240,4,0,240,0,0.4851265064390841,0.4851265064390841,0.0,1,2
0,0,0,1,0,0,0,0,1,1,0,0,0,0,1096.894165,1906,439173,953,953,376275,62898,1.7376334570983885,0.8688167285491942,0.8688167285491942,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.344415,2,120,2,0,120,0,0.8530912828999985,0.8530912828999985,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.851051,2,120,2,0,120,0,0.4122817921312309,0.4122817921312309,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,9e-06,2,120,1,1,60,60,222222.22222222225,111111.11111111112,111111.11111111112,1,4
0,1,0,0,0,0,0,0,1,1,0,0,0,0,54.922085,10,2095,6,4,699,1396,0.1820761174671354,0.1092456704802812,0.0728304469868541,1,1
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.000155,2,384,1,1,192,192,12903.225806451614,6451.612903225807,6451.612903225807,1,4
0,1,0,0,0,1,0,0,0,1,0,0,0,0,35.927635,799,755090,799,0,755090,0,22.23914822113952,22.23914822113952,0.0,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,5.048099,2,176,2,0,176,0,0.3961887435250378,0.3961887435250378,0.0,0,0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,8.4e-05,2,120,1,1,60,60,23809.52380952381,11904.761904761905,11904.761904761905,1,4
1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.9e-05,1,60,1,0,60,0,16949.15254237288,16949.15254237288,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,4.839542,2,120,2,0,120,0,0.4132622467167348,0.4132622467167348,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,8.246728,4,240,4,0,240,0,0.4850408549912159,0.4850408549912159,0.0,1,2
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.344425,2,120,2,0,120,0,0.8530876440918348,0.8530876440918348,0.0,1,2
0,0,0,1,0,0,0,1,0,1,0,0,0,0,4.1e-05,2,120,1,1,60,60,48780.487804878045,24390.243902439022,24390.243902439022,1,4
1,1,0,0,0,0,0,1,0,0,0,0,0,0,9.8e-05,1,60,1,0,60,0,10204.081632653062,10204.081632653062,0.0,1,3
1,1,0,0,0,0,0,1,0,0,0,0,0,0,2.342115,2,120,2,0,120,0,0.8539290342276105,0.8539290342276105,0.0,1,2
